,,precision,recall,F1
test_VAL_k,Criterion iv,0.898443432042464,0.8472968134621764,0.8721208765963772
test_VAL_k,Criterion v,0.05555555555452675,0.3333333332962963,0.09523809499017384
test_VAL_k,Criterion vi,0.9584308079898651,0.9155922296715996,0.9365218915346709
test_VAL_k,Criterion vii,0.4062499999957682,0.9999999999743591,0.5777777773583539
test_VAL_k,Criterion viii,0.0,0.0,0.0
test_VAL_k,Criterion ix,0.0,0.0,0.0
test_VAL_k,Criterion x,0.6842105263037859,0.9999999999743591,0.8124999995006512
test_VAL_k,Others,0.0,0.0,0.0
val_VAL_k,Criterion i,0.847488038277343,0.8414489311162229,0.8444576872233188
val_VAL_k,Criterion ii,0.5212653778558264,0.8890887290166088,0.6572124967641355
val_VAL_k,Criterion iii,0.9752921535892612,0.8938188494491588,0.9327798174795048
val_VAL_k,Criterion iv,0.898824436307516,0.8359921132819002,0.8662704304069914
val_VAL_k,Criterion v,0.181818181815427,0.5714285714013605,0.27586206859294493
val_VAL_k,Criterion vi,0.9573148485953449,0.907801418439664,0.9319009139990986
val_VAL_k,Criterion vii,0.24999999999791667,0.909090909063361,0.3921568624016404
val_VAL_k,Criterion viii,0.0,0.0,0.0
val_VAL_k,Criterion ix,0.0,0.0,0.0
val_VAL_k,Criterion x,0.5882352941061131,0.9999999999666667,0.7407407402560585
val_VAL_k,Others,0.0,0.0,0.0
train_VAL_k,Criterion i,0.8388144539178726,0.8377939983778266,0.8383039151014285
train_VAL_k,Criterion ii,0.5167942176870381,0.8950662739321434,0.6552560642258597
train_VAL_k,Criterion iii,0.978000811029975,0.8999067164178824,0.9373299645222102
train_VAL_k,Criterion iv,0.9005595709955351,0.8391266565283206,0.8687584340484992
train_VAL_k,Criterion v,0.07407407407361682,0.9999999999166667,0.13793103435275464
train_VAL_k,Criterion vi,0.9631207263759308,0.8996858638743142,0.9303232088557516
train_VAL_k,Criterion vii,0.44827586206638925,0.9999999999871795,0.6190476186152684
train_VAL_k,Criterion viii,0.0,0.0,0.0
train_VAL_k,Criterion ix,0.0,0.0,0.0
train_VAL_k,Criterion x,0.6785714285633503,0.9999999999824563,0.8085106378047381
train_VAL_k,Others,0.0,0.0,0.0
